passengerId1,passengerId2,numberOfFlightsTogether
2018,4142,4
9649,9650,4
9613,9677,4
9865,9896,4
8836,9229,4
869,7396,4
73,6396,4
10046,10076,4
2797,9537,4
5867,9245,4
4031,7640,4
1386,3297,4
1386,5742,4
2441,6598,4
2504,9960,4
1858,9936,4
7866,8037,4
2886,7872,4
4147,9318,4
4076,9672,4
5652,9640,4
187,9618,4
5359,9686,4
7162,10129,4
9244,9318,4
2612,9822,4
8803,9865,4
3012,5733,4
1677,10389,4
10417,10458,4
10433,10434,4
10425,10480,4
10434,10480,4
4717,9855,4
7951,9885,4
3975,4473,4
5876,10313,4
8048,9101,4
1158,8609,4
2226,5283,4
3640,5403,4
10731,10766,4
10771,10795,4
10762,10780,4
10709,10764,4
10774,10791,4
3233,7014,4
11019,11056,4
11034,11063,4
11124,11136,4
11108,11127,4
11148,11189,4
11150,11151,4
11139,11164,4
11139,11190,4
11151,11199,4
11102,11129,4
11153,11156,4
1831,4453,4
1343,11296,4
3064,10776,4
11404,11496,4
11473,11496,4
3518,11001,4
2530,8614,4
1070,11180,4
3029,5941,4
8803,10814,4
7511,8149,4
886,2965,4
40,11450,4
2625,8353,4
141,7837,4
5256,8399,4
5021,9280,4
7937,9812,4
1254,10900,4
3322,6165,4
237,6053,4
736,10083,4
1404,10016,4
1138,4728,4
1138,4336,4
1296,10037,4
241,10016,4
557,728,4
5209,10083,4
2117,6024,4
2117,4823,4
4056,9386,4
6827,8867,4
4308,5292,4
269,11923,4
1268,3093,4
2768,5596,4
8801,10943,4
171,3451,4
9735,11267,4
7728,10277,4
6471,11400,4
5623,9493,4
3956,4529,4
4802,8114,4
1164,4707,4
6541,11466,4
942,7507,4
1782,6084,4
486,10550,4
1056,7682,4
5093,10714,4
3361,11880,4
1240,7560,4
10234,10778,4
2437,7837,4
8163,11874,4
8163,10767,4
7844,11880,4
7590,10216,4
7319,12135,4
878,5016,4
2458,10024,4
7881,7983,4
9875,10467,4
2707,3948,4
2722,10516,4
1074,1580,4
1115,6385,4
8505,9503,4
7440,10531,4
6678,10371,4
6548,10604,4
873,2412,4
1678,6929,4
8821,10795,4
859,1352,4
970,6720,4
10261,10837,4
5813,11215,4
7777,12204,4
763,11267,4
917,12072,4
917,11322,4
1561,6409,4
11046,12018,4
2221,6394,4
12553,12574,4
9700,10989,4
2964,8368,4
1386,12544,4
8358,12515,4
687,6805,4
1470,10741,4
4927,11483,4
7343,7727,4
5980,7812,4
4483,10809,4
11262,12074,4
5253,10596,4
517,6121,4
12746,12797,4
1263,2272,4
5044,5238,4
2306,9402,4
10988,12579,4
1268,2441,4
2767,4930,4
1863,8025,4
375,11844,4
5418,12862,4
7121,12403,4
13142,13174,4
4774,10365,4
2043,10403,4
4247,4362,4
13440,13480,4
12633,13416,4
1769,5491,4
13617,13670,4
13620,13648,4
6251,11041,4
13268,13549,4
6758,12299,4
11559,13654,4
3154,12221,4
3926,8590,4
1242,9159,4
8132,9466,4
2906,10329,4
3773,5275,4
446,13683,4
3173,4365,4
4365,11613,4
9599,13557,4
3632,10573,4
9507,12126,4
7226,9901,4
6576,13959,4
6060,12764,4
1977,3194,4
18,4136,4
9355,10808,4
5802,8234,4
9381,9410,4
170,9351,4
974,6437,4
6800,8411,4
6327,13668,4
5754,7194,4
3610,12021,4
183,6535,4
712,6293,4
2106,4685,4
1591,8446,4
7176,9277,4
49,1688,4
8178,9992,4
3629,7967,4
14207,14225,4
1162,3024,4
1779,7288,4
7288,11513,4
5480,11099,4
9445,11070,4
8243,8961,4
1850,5920,4
12144,12908,4
3907,11099,4
14714,14793,4
14731,14795,4
14702,14731,4
14718,14793,4
10652,15122,4
347,375,4
419,448,4
514,573,4
524,574,4
714,722,4
854,883,4
867,891,4
852,885,4
1165,1180,4
366,1038,4
1256,1293,4
1442,1479,4
505,590,4
324,1072,4
328,1072,4
1218,1288,4
381,786,4
704,1001,4
730,1023,4
749,1073,4
772,1029,4
334,704,4
363,1261,4
1511,1589,4
1808,1864,4
1946,1969,4
2120,2137,4
2119,2137,4
2129,2134,4
2234,2292,4
2408,2479,4
2429,2484,4
2620,2676,4
2744,2746,4
3011,3030,4
3005,3096,4
3410,3498,4
620,3119,4
3729,3770,4
3815,3865,4
4012,4029,4
272,3182,4
2178,3193,4
2186,3198,4
1423,1827,4
215,2539,4
1211,1508,4
1247,3978,4
4223,4249,4
275,1297,4
264,2897,4
999,1352,4
260,699,4
1394,2969,4
2284,3509,4
4409,4415,4
4407,4469,4
130,3648,4
130,3620,4
3818,4530,4
4615,4643,4
407,1422,4
2789,2816,4
951,1432,4
2906,4399,4
1536,3932,4
920,3571,4
3536,3678,4
972,2437,4
2263,3639,4
1321,2977,4
1321,2467,4
126,2901,4
1398,2334,4
141,923,4
4564,5383,4
405,5325,4
712,874,4
5436,5443,4
5416,5448,4
5431,5486,4
5486,5495,4
5432,5491,4
5476,5495,4
3424,3561,4
2508,5047,4
5572,5573,4
4373,5483,4
930,5406,4
4309,5499,4
1337,5436,4
132,2488,4
2021,3343,4
4169,4344,4
1145,1771,4
5711,5788,4
5764,5773,4
2229,3102,4
618,1892,4
727,2068,4
5909,5925,4
1982,5808,4
6012,6089,4
6051,6076,4
6013,6046,4
2486,4955,4
1828,6051,4
592,3615,4
1046,6027,4
443,2509,4
391,3963,4
2544,4656,4
3962,6416,4
4295,6092,4
391,4295,4
1801,4205,4
2848,4646,4
6930,6983,4
7080,7091,4
7034,7061,4
7342,7397,4
7421,7442,4
7410,7496,4
798,1423,4
7611,7684,4
7627,7630,4
2378,5390,4
7726,7745,4
2886,4470,4
7853,7869,4
3867,7253,4
4109,7195,4
1052,2079,4
2182,3668,4
1994,4223,4
1982,4248,4
3883,4881,4
8209,8234,4
3052,4215,4
7379,8373,4
4827,8375,4
3148,6739,4
7346,7833,4
324,6880,4
5494,6809,4
5798,6830,4
6408,6836,4
6008,6869,4
2294,6885,4
5720,6077,4
5481,5744,4
5788,6096,4
4412,6869,4
1884,6878,4
3994,6959,4
2620,7410,4
2412,3545,4
8704,8749,4
3472,4669,4
3918,7649,4
95,1432,4
8922,8991,4
8973,8979,4
3368,4854,4
5375,7616,4
7831,8936,4
1146,2032,4
2702,4981,4
511,3931,4
3115,7694,4
1733,6322,4
9064,9074,4
9058,9083,4
9009,9015,4
2518,8546,4
7336,8771,4
4247,9042,4
9223,9253,4
1250,5549,4
6810,8403,4
1532,6010,4
4139,7001,4
6205,7909,4
5153,5569,4
9368,9386,4
9304,9314,4
4742,7136,4
9676,9686,4
9638,9668,4
9640,9683,4
9622,9676,4
9760,9764,4
9756,9793,4
7448,7533,4
2862,9201,4
5543,5626,4
9921,9980,4
8370,9040,4
1083,3742,4
10057,10058,4
481,624,4
3716,8904,4
1702,7291,4
3439,4270,4
3119,3755,4
8121,8590,4
2322,5813,4
191,9626,4
392,9626,4
3432,7162,4
2773,3998,4
5533,6474,4
10372,10374,4
10338,10371,4
6051,9430,4
8846,10145,4
5737,7605,4
5867,9958,4
10402,10425,4
10409,10418,4
10451,10494,4
10451,10481,4
9460,9855,4
10502,10529,4
10570,10592,4
1389,9466,4
5396,6878,4
4841,9766,4
10713,10788,4
10737,10771,4
10805,10806,4
3503,3802,4
7506,9238,4
11042,11068,4
11118,11140,4
11115,11194,4
11150,11187,4
11122,11198,4
11120,11138,4
11102,11174,4
2378,7656,4
5459,11256,4
4359,9621,4
1678,1831,4
8262,10710,4
9645,10762,4
2354,10703,4
174,10772,4
290,8557,4
1737,1966,4
4496,6468,4
7153,10818,4
8598,10812,4
1198,8735,4
2097,10975,4
5256,8595,4
636,9696,4
5616,11817,4
1056,11855,4
2957,6689,4
2100,3367,4
736,6987,4
4364,4823,4
1296,6522,4
2108,10037,4
2108,4336,4
2108,7098,4
4188,8266,4
421,10722,4
10559,11962,4
2062,7910,4
5162,7902,4
9114,11011,4
6471,7656,4
637,9385,4
3963,9127,4
92,3519,4
4945,10203,4
5096,10719,4
2437,10714,4
2437,3322,4
3322,6777,4
5277,11871,4
10702,11871,4
8030,10310,4
1429,10795,4
1079,6114,4
1617,6208,4
4713,6471,4
7983,8128,4
1580,11285,4
7446,8514,4
2225,8594,4
4610,8594,4
3631,4895,4
7505,8659,4
2803,9749,4
1462,3943,4
2412,6032,4
4133,11876,4
2476,7393,4
1378,4287,4
9062,10461,4
2211,5982,4
6050,11649,4
3343,8541,4
3789,7301,4
2766,12340,4
1041,8149,4
6143,10261,4
12537,12578,4
8595,10112,4
10378,12130,4
4444,9906,4
953,9988,4
1499,11267,4
7163,9233,4
318,6678,4
10238,12210,4
10954,12532,4
4451,9871,4
2467,3524,4
5046,10720,4
4670,8393,4
3307,11687,4
3332,8365,4
1009,8238,4
2223,9523,4
12858,12887,4
11812,12520,4
3513,11529,4
9922,10406,4
10378,12878,4
3292,8890,4
3575,5510,4
8579,11796,4
6148,8106,4
9696,11530,4
1651,5332,4
3466,11537,4
3466,4496,4
1649,9742,4
13112,13163,4
4957,8733,4
5416,10684,4
10308,12604,4
3526,5147,4
7803,11352,4
13642,13656,4
1568,6719,4
2605,7499,4
2810,4566,4
4670,6321,4
5634,6220,4
9649,11594,4
13839,13856,4
270,1947,4
800,8411,4
3257,9777,4
3615,12570,4
7327,11379,4
2549,10812,4
3041,10496,4
320,8271,4
1723,3680,4
2251,3078,4
3549,6743,4
14053,14057,4
14020,14053,4
2975,7226,4
10940,12200,4
9978,12064,4
3680,13644,4
6415,11099,4
4129,13432,4
3065,8015,4
855,6939,4
2610,11571,4
1739,2844,4
2994,7194,4
2994,5111,4
7551,10963,4
5201,7661,4
10393,11993,4
4687,9992,4
2684,10165,4
5959,11528,4
2826,12299,4
3235,7643,4
13160,13276,4
3451,9688,4
7094,12163,4
2826,10595,4
1728,5325,4
4786,9128,4
14754,14793,4
14763,14793,4
7980,12775,4
15153,15173,4
4711,15188,4
103,150,4
350,400,4
510,556,4
627,682,4
610,658,4
605,646,4
857,873,4
3,72,4
837,884,4
907,979,4
362,1026,4
1315,1319,4
313,786,4
781,1095,4
1547,1575,4
1760,1761,4
1990,1991,4
1904,1938,4
1969,1992,4
1940,1996,4
1911,1998,4
1933,1960,4
2001,2075,4
2160,2163,4
2126,2165,4
2109,2115,4
2110,2148,4
2262,2272,4
2226,2249,4
2259,2274,4
2504,2583,4
2647,2700,4
2869,2886,4
2914,2974,4
2957,2984,4
3054,3074,4
3302,3349,4
234,627,4
1271,2668,4
314,1587,4
1247,1544,4
3529,3532,4
3607,3612,4
716,3436,4
763,3477,4
3776,3794,4
3760,3796,4
3844,3891,4
3955,3974,4
4007,4053,4
609,3182,4
1865,2767,4
1498,1842,4
4125,4200,4
606,2567,4
293,2586,4
274,2576,4
467,692,4
1501,2666,4
340,2628,4
317,1585,4
1223,3931,4
58,1250,4
4237,4254,4
3151,3410,4
1298,3162,4
606,2514,4
4371,4373,4
975,1394,4
957,1381,4
2560,3906,4
274,369,4
848,3770,4
2221,3537,4
4401,4493,4
4411,4469,4
4403,4499,4
2443,3627,4
2427,3624,4
1666,2816,4
1465,2511,4
446,4609,4
3286,4400,4
2026,3699,4
2004,3637,4
121,3634,4
1842,4628,4
689,4335,4
2328,3523,4
1330,3571,4
2263,2325,4
1384,2293,4
2498,2901,4
5423,5442,4
5420,5440,4
5466,5476,4
5402,5404,4
5402,5495,4
2713,5371,4
1819,5009,4
5624,5664,4
2021,5156,4
1156,4359,4
5719,5780,4
5731,5744,4
5732,5791,4
1786,4396,4
2523,3470,4
2229,3111,4
1293,4614,4
1261,2068,4
2134,5196,4
6019,6045,4
6001,6010,4
6263,6266,4
1484,4957,4
592,3012,4
3572,4346,4
3492,5460,4
3492,3861,4
2596,3527,4
170,1554,4
1617,5356,4
4552,5367,4
7043,7068,4
7174,7195,4
4092,7553,4
1033,2644,4
3453,3676,4
7795,7796,4
752,4900,4
7803,7811,4
752,7331,4
4827,7347,4
2075,5370,4
1034,4876,4
5982,6121,4
4631,5060,4
7798,8386,4
3932,7149,4
1382,7740,4
7870,8353,4
605,2572,4
4440,7680,4
1452,7575,4
917,6416,4
4235,7151,4
4125,5015,4
899,2203,4
6071,6814,4
5769,6832,4
5494,6874,4
1619,6049,4
1619,6827,4
997,6855,4
6408,6872,4
5724,6836,4
2734,6898,4
950,6047,4
950,6075,4
438,5491,4
5440,6836,4
5761,6848,4
5966,6829,4
6077,6866,4
3544,5744,4
3544,6885,4
4607,6830,4
3120,6866,4
4990,5761,4
1865,6889,4
4412,5788,4
378,8470,4
2754,8409,4
1673,8326,4
4072,8209,4
975,3503,4
8702,8752,4
4421,5482,4
8928,8970,4
7716,8968,4
7831,8904,4
3471,8142,4
5467,8662,4
1169,3471,4
9006,9096,4
9006,9027,4
9055,9064,4
8012,8561,4
494,3329,4
202,8249,4
6338,9028,4
9204,9282,4
9253,9267,4
5787,8089,4
4904,6080,4
281,6112,4
9326,9366,4
9340,9362,4
4432,5321,4
3154,3866,4
3172,7508,4
9532,9548,4
855,6205,4
9672,9683,4
1005,5560,4
813,7860,4
7342,9213,4
3937,9392,4
9859,9865,4
9801,9862,4
1454,7321,4
3762,9279,4
9910,9956,4
9910,9969,4
7162,9522,4
756,1444,4
288,3746,4
4034,7718,4
2776,8073,4
5509,8037,4
1077,8239,4
5094,5435,4
300,5652,4
4852,5652,4
4860,9634,4
4860,9601,4
4270,9672,4
2076,7279,4
182,2354,4
406,3616,4
4955,5113,4
4004,6912,4
1824,9859,4
3627,10128,4
5867,9575,4
7298,10322,4
5989,10301,4
10454,10483,4
10488,10497,4
10416,10419,4
154,5387,4
3760,4772,4
3286,9101,4
6588,8036,4
7726,9815,4
525,3339,4
6805,10313,4
3627,6741,4
8793,9700,4
10756,10776,4
10753,10764,4
10712,10728,4
10712,10785,4
10728,10795,4
3858,8747,4
5584,11060,4
11119,11142,4
11119,11175,4
11101,11141,4
11178,11198,4
11135,11193,4
11143,11175,4
11139,11173,4
11206,11300,4
3573,4226,4
1343,1831,4
7209,10779,4
1822,10776,4
5522,10779,4
5819,7136,4
2825,5479,4
1966,4130,4
11505,11538,4
8004,9752,4
1164,8195,4
1678,8444,4
4496,10985,4
7737,8411,4
8040,8595,4
1191,4554,4
9206,10163,4
5489,10740,4
2785,3735,4
2437,2861,4
6706,9653,4
9380,10833,4
237,8912,4
4823,7809,4
1064,5209,4
1670,7809,4
3851,8424,4
3851,6522,4
1762,10023,4
210,7677,4
241,10017,4
6024,8266,4
5530,7809,4
614,7679,4
557,1378,4
371,1670,4
1378,9659,4
4121,4337,4
2117,10037,4
664,1820,4
1490,8519,4
3112,3367,4
4641,9777,4
1268,4694,4
75,4070,4
9389,9493,4
939,2626,4
8501,9049,4
5207,5575,4
3322,10234,4
582,5021,4
9951,11883,4
10640,10731,4
3112,4217,4
10212,10354,4
12220,12232,4
6471,8653,4
64,8821,4
12341,12371,4
3903,10613,4
2665,7724,4
348,3330,4
5560,6043,4
6992,7699,4
5278,6116,4
2441,6141,4
649,3830,4
5395,10596,4
2276,10104,4
3065,10749,4
3067,8265,4
11680,11784,4
1398,10427,4
4796,7725,4
3396,7980,4
4572,6978,4
2713,12195,4
3977,4272,4
3977,10847,4
10365,11483,4
4872,11807,4
264,1352,4
5526,11566,4
12721,12733,4
5044,8371,4
12856,12887,4
12844,12887,4
12942,12955,4
7507,8320,4
5958,11422,4
1482,11559,4
11376,12859,4
11534,12880,4
6080,8286,4
3993,11322,4
5963,7469,4
5416,8671,4
13314,13384,4
13314,13365,4
4854,8674,4
8224,13121,4
2810,5072,4
8754,10554,4
6459,9478,4
3465,4760,4
13748,13781,4
4939,10857,4
6104,9441,4
13808,13887,4
13959,13982,4
12492,13693,4
1033,1829,4
10760,11379,4
2549,12594,4
9653,12594,4
6626,10115,4
3632,6532,4
4810,10573,4
435,13378,4
2479,10908,4
2251,2778,4
14044,14096,4
14042,14056,4
10685,11450,4
7846,12600,4
13215,13391,4
2512,9877,4
6370,8948,4
1723,6415,4
1451,8332,4
5319,8964,4
2292,3610,4
3897,13284,4
3897,5101,4
8383,12021,4
8990,12212,4
8446,9994,4
7114,8446,4
3586,10393,4
183,2092,4
7099,7712,4
2350,6733,4
11651,14018,4
10908,11290,4
9688,12862,4
9265,10116,4
5278,13194,4
14701,14778,4
14770,14796,4
14725,14770,4
1740,15126,4
6764,15113,4
183,8088,4
843,850,4
810,826,4
907,945,4
378,1038,4
1102,1103,4
341,1013,4
334,1002,4
312,1085,4
1223,1236,4
385,758,4
334,797,4
1828,1864,4
1905,1946,4
1950,1996,4
1923,1971,4
2130,2131,4
2168,2185,4
2318,2345,4
2353,2400,4
2370,2390,4
2432,2476,4
2526,2541,4
2534,2546,4
2527,2546,4
2609,2697,4
2628,2648,4
2725,2780,4
2955,2964,4
2933,2937,4
3011,3063,4
3046,3087,4
3301,3396,4
294,604,4
215,622,4
264,682,4
1230,2613,4
1503,2697,4
3547,3586,4
2130,3108,4
3822,3849,4
3924,3930,4
295,2199,4
2186,3193,4
4157,4197,4
255,2510,4
482,1205,4
482,1208,4
2248,3598,4
4222,4294,4
4276,4279,4
4248,4249,4
739,2105,4
601,2563,4
1269,1673,4
804,3791,4
2458,3698,4
4051,4332,4
3405,3934,4
4607,4646,4
4672,4686,4
4608,4667,4
4673,4674,4
1439,3152,4
940,2769,4
993,2743,4
1993,3209,4
648,3332,4
3285,3343,4
2717,4037,4
5146,5194,4
3251,4366,4
2075,2268,4
2075,3535,4
2951,3681,4
946,2295,4
920,3547,4
2965,3537,4
972,1387,4
1313,2427,4
868,5185,4
5479,5486,4
5479,5494,4
5408,5438,4
5401,5476,4
5401,5483,4
5443,5477,4
5440,5448,4
5476,5491,4
5561,5593,4
5722,5740,4
5740,5760,4
5717,5719,4
1612,2229,4
727,1537,4
226,3493,4
5933,5957,4
5942,5994,4
899,3288,4
6018,6099,4
6101,6123,4
1078,6097,4
5119,6361,4
1586,4552,4
2382,2818,4
1548,4292,4
4069,5009,4
1801,4554,4
1476,2509,4
6937,6956,4
7255,7273,4
1797,2802,4
4106,7547,4
998,5731,4
2523,3801,4
1012,6111,4
1472,2425,4
4153,7545,4
7707,7756,4
7709,7765,4
167,5979,4
1612,5919,4
3453,5738,4
223,3737,4
669,1024,4
3932,4213,4
8561,8591,4
1700,5318,4
232,4613,4
4404,4716,4
876,6531,4
4002,7545,4
896,3762,4
1858,7502,4
22,7581,4
2227,7581,4
5769,6870,4
5993,6878,4
6016,6864,4
6016,6897,4
5964,6827,4
5724,6017,4
5500,6847,4
4607,6870,4
5720,6064,4
2773,4373,4
1865,6469,4
4942,6008,4
4969,6829,4
4182,7442,4
956,5080,4
975,1182,4
7433,7562,4
398,898,4
1646,3292,4
3855,5482,4
8973,8983,4
8935,8960,4
8983,8984,4
2446,2530,4
6580,7433,4
5010,8189,4
1752,6486,4
1368,3124,4
258,2432,4
3295,8019,4
2511,8290,4
1401,3043,4
3657,4036,4
4711,5740,4
536,3275,4
877,8245,4
2544,8546,4
760,3995,4
8510,8855,4
2728,5764,4
6396,9083,4
3590,6703,4
3330,6703,4
3735,5579,4
8254,9091,4
9258,9298,4
3477,6242,4
3177,6052,4
4983,5596,4
8007,8403,4
6810,8037,4
6052,6810,4
5037,6231,4
2124,3801,4
615,6575,4
9368,9400,4
9336,9351,4
1401,7253,4
701,1343,4
8109,9537,4
4036,5027,4
9833,9881,4
3025,8742,4
3439,6776,4
5518,9713,4
497,1434,4
1343,9715,4
8724,9626,4
3112,5198,4
529,1767,4
2755,9264,4
1493,9383,4
10477,10495,4
10476,10485,4
10437,10497,4
10482,10494,4
10442,10451,4
854,8398,4
4769,9499,4
6447,7220,4
3590,7799,4
10502,10562,4
9466,10368,4
3278,6084,4
2534,8171,4
4177,8137,4
2856,3447,4
10718,10778,4
10701,10786,4
10712,10751,4
10728,10788,4
6175,6946,4
5723,9688,4
10809,10838,4
64,6701,4
11124,11132,4
11118,11129,4
11190,11196,4
11103,11131,4
11103,11132,4
11135,11196,4
11120,11188,4
11114,11121,4
11114,11200,4
11214,11217,4
2262,9529,4
4756,10955,4
2701,11275,4
5957,11272,4
2097,4359,4
783,11272,4
4774,10704,4
544,7089,4
660,9444,4
1342,10535,4
6347,9676,4
1737,2457,4
932,1737,4
8589,10812,4
5850,8444,4
11726,11744,4
5153,5855,4
1030,8747,4
4449,11432,4
8732,9171,4
9623,11743,4
3275,10083,4
5132,5209,4
1670,7706,4
3851,4689,4
241,7809,4
5530,5696,4
5031,5209,4
4121,4689,4
2423,4955,4
11472,11958,4
4337,11007,4
293,8572,4
4363,10253,4
3223,8363,4
9723,11011,4
9389,10097,4
5055,10758,4
1218,11407,4
7507,11939,4
4802,5459,4
6541,9828,4
870,3924,4
9833,10841,4
2068,4165,4
11276,11817,4
6464,11874,4
1240,7837,4
2437,10719,4
3322,4451,4
7682,10767,4
3367,10218,4
1172,5295,4
4816,9331,4
6317,7881,4
4917,7191,4
7950,10328,4
8590,11793,4
2323,11719,4
6085,10620,4
5711,11592,4
3409,4717,4
6613,10241,4
5336,7493,4
919,4610,4
12477,12483,4
1462,10250,4
258,10640,4
7393,11652,4
1232,9062,4
1032,3985,4
1337,11690,4
1337,11649,4
1337,11633,4
1266,2046,4
79,3466,4
374,3626,4
5096,6064,4
3528,5226,4
12542,12584,4
12544,12578,4
3820,12549,4
5121,12530,4
8869,12514,4
1532,12328,4
2467,11922,4
4016,4927,4
10130,11285,4
1410,11285,4
163,5538,4
9524,12326,4
5995,9596,4
2665,12190,4
10357,10406,4
6548,11142,4
6451,10303,4
7657,10454,4
1526,12298,4
8317,10446,4
860,2545,4
2522,7205,4
13560,13579,4
1200,8385,4
10880,12301,4
9524,11577,4
6459,6874,4
1363,6485,4
5574,7866,4
3601,4637,4
586,8131,4
586,3431,4
8015,8821,4
11834,13788,4
7462,8017,4
2065,6903,4
2604,5635,4
8218,13119,4
3875,5240,4
741,7995,4
9703,12539,4
3663,6915,4
7710,12354,4
446,10115,4
12244,13614,4
13285,13520,4
637,12497,4
210,1099,4
3549,8263,4
1925,11003,4
628,7846,4
2717,6414,4
7445,11532,4
4181,4709,4
1825,3382,4
4204,6630,4
4989,13240,4
2702,14018,4
5111,13510,4
9280,13215,4
356,3897,4
7194,13284,4
2106,7194,4
2548,5201,4
738,8178,4
2350,5634,4
5278,7288,4
2713,11521,4
5920,9445,4
954,11070,4
12908,14071,4
14629,14651,4
14636,14691,4
14747,14757,4
14752,14795,4
14716,14787,4
14716,14741,4
6633,9265,4
1242,15126,4
1740,15158,4
11911,13221,4
239,284,4
317,343,4
868,895,4
1283,1291,4
1313,1343,4
724,1029,4
341,752,4
360,766,4
330,703,4
1612,1658,4
1830,1853,4
1960,1979,4
1927,1955,4
1906,1968,4
1906,1930,4
1911,1928,4
1972,1998,4
2142,2158,4
2128,2162,4
2116,2187,4
2247,2290,4
2206,2271,4
2207,2261,4
2318,2356,4
2418,2480,4
2411,2479,4
2409,2419,4
2473,2497,4
187,2042,4
2565,2567,4
2709,2793,4
2814,2872,4
2911,2925,4
3123,3137,4
3134,3188,4
3447,3493,4
3447,3490,4
1228,2608,4
1092,1509,4
3553,3565,4
284,2169,4
3601,3626,4
3712,3729,4
3741,3758,4
3904,3931,4
3939,3994,4
3931,3989,4
4046,4099,4
4040,4072,4
4040,4087,4
690,2175,4
246,3159,4
443,2545,4
2573,3123,4
230,1677,4
314,3914,4
4201,4239,4
4220,4269,4
4304,4356,4
961,2941,4
266,1014,4
1014,1243,4
1503,1673,4
274,333,4
4415,4466,4
2315,3603,4
2315,2458,4
4087,4384,4
4063,4387,4
3889,4574,4
416,3851,4
4661,4677,4
2511,2816,4
3206,3317,4
4944,4982,4
3532,4464,4
3298,3315,4
2460,3570,4
5307,5332,4
955,2998,4
946,2963,4
984,3603,4
912,3675,4
920,2263,4
3577,3620,4
3818,5307,4
5451,5486,4
5429,5498,4
5406,5484,4
2729,5025,4
381,1923,4
5561,5565,4
5549,5594,4
2754,4377,4
928,5421,4
1082,2712,4
5737,5798,4
5728,5789,4
1336,3656,4
937,2537,4
1774,4166,4
2792,4927,4
4665,4933,4
4628,4903,4
5191,5881,4
670,2106,4
2623,3707,4
291,4076,4
4091,4662,4
2697,4455,4
2869,5976,4
2717,4904,4
2280,5468,4
3404,3998,4
1662,3991,4
5434,6092,4
3492,5420,4
3492,3527,4
3963,6092,4
4988,5460,4
188,207,4
4995,6486,4
6803,6876,4
1586,3670,4
4264,5460,4
443,4205,4
6938,6979,4
7010,7087,4
3923,7611,4
2430,4287,4
7711,7766,4
7719,7741,4
5354,8327,4
8450,8485,4
7551,8350,4
1447,4150,4
3016,6503,4
6531,7186,4
937,3436,4
2916,3796,4
721,4387,4
3695,6993,4
4278,7495,4
4125,6931,4
5042,6050,4
5769,6825,4
5993,6069,4
5977,6063,4
477,6858,4
959,6870,4
6075,6896,4
5761,6893,4
5966,6884,4
6008,6847,4
4607,6825,4
2294,5993,4
1865,6825,4
1097,6326,4
2747,5544,4
1769,7597,4
670,7796,4
6938,7410,4
3734,3934,4
3950,7605,4
2776,4497,4
4421,7645,4
8931,8993,4
4734,5674,4
204,4202,4
5467,8609,4
486,8294,4
455,4492,4
9028,9058,4
9006,9089,4
2446,6565,4
1335,8202,4
648,3749,4
292,3749,4
3405,8548,4
485,5361,4
5423,5584,4
5584,7685,4
5695,9096,4
9201,9253,4
4627,6100,4
1053,1613,4
9330,9394,4
1223,2446,4
4046,8969,4
3975,4719,4
9626,9699,4
9601,9696,4
9645,9682,4
8398,9202,4
3180,5547,4
9928,9971,4
7291,8609,4
7679,9620,4
4933,9634,4
4860,9660,4
5572,9619,4
2191,6850,4
2719,9763,4
2517,3176,4
6729,8983,4
191,6857,4
10220,10266,4
2430,10153,4
6478,7568,4
5233,8658,4
6831,7403,4
8588,9264,4
3760,8441,4
10409,10490,4
1078,4850,4
6707,10373,4
2482,9466,4
6588,8509,4
5612,8895,4
2648,5253,4
4552,10322,4
560,10430,4
7162,9223,4
2441,5163,4
3589,9363,4
167,2234,4
9252,9482,4
10727,10786,4
10709,10760,4
5569,8704,4
10805,10900,4
10818,10819,4
10954,10962,4
11022,11040,4
11141,11199,4
11115,11190,4
11150,11183,4
11143,11188,4
11139,11175,4
11157,11169,4
5957,11271,4
11327,11373,4
5923,9548,4
4130,4453,4
75,3245,4
9828,10975,4
6099,8664,4
157,9259,4
11027,11361,4
4811,9460,4
4565,8295,4
4707,10431,4
8112,8609,4
7590,9653,4
11917,11923,4
7240,10354,4
8290,10899,4
2790,7192,4
6571,7060,4
210,4337,4
400,1404,4
728,6548,4
2503,4580,4
4217,8912,4
5016,5132,4
4363,9386,4
421,3522,4
4712,5292,4
11137,11418,4
10394,11201,4
6033,7451,4
5653,7772,4
9068,9758,4
4497,8659,4
9752,11923,4
5058,10690,4
1056,8851,4
5991,6777,4
3361,11883,4
2437,8406,4
2437,11276,4
3322,10203,4
4070,11876,4
382,3322,4
8163,10778,4
9253,10318,4
1020,2146,4
1020,4420,4
7601,12203,4
12302,12316,4
3021,8827,4
4124,7825,4
9548,10731,4
1096,7222,4
9053,11014,4
9256,9512,4
7951,11680,4
11284,11690,4
8042,9798,4
8981,11767,4
4058,8301,4
4854,10837,4
10989,11561,4
12544,12557,4
8595,10465,4
10112,10975,4
10095,10526,4
6663,12537,4
6208,8358,4
5538,8836,4
5538,7163,4
993,10847,4
4478,8339,4
1954,8315,4
9476,12514,4
4917,9600,4
4082,9238,4
11844,12230,4
12005,12893,4
7166,11025,4
4774,8594,4
8579,9435,4
5416,11513,4
3658,7205,4
3309,10871,4
1225,7341,4
3575,6027,4
7489,10045,4
1071,4086,4
8127,12806,4
13753,13800,4
5216,12968,4
2462,10439,4
8223,12244,4
2568,5890,4
7820,9179,4
6882,13217,4
6903,10507,4
5410,7499,4
